Vs,Vg,Vd,Id,Is,Qs,Qd,Ig,Qg,Vb,Ib,Qb
3.00E-01,7.00E-01,3.70E-01,2.09E-05,-2.09E-05,7.48E-16,-6.12E-16,4.51E-32,4.07E-15,0.00E+00,4.67E-13,-3.82E-15
6.00E-01,9.00E-01,8.50E-01,2.09E-05,-2.09E-05,8.26E-16,1.07E-15,-4.10E-32,2.24E-15,0.00E+00,-4.91E-16,-3.75E-15
6.00E-01,1.10E+00,6.60E-01,2.10E-05,-2.10E-05,7.82E-16,-8.82E-16,-1.22E-31,4.89E-15,0.00E+00,-5.11E-16,-4.40E-15
6.00E-01,9.00E-01,8.60E-01,2.10E-05,-2.10E-05,8.25E-16,1.12E-15,2.22E-31,2.18E-15,0.00E+00,-5.77E-16,-3.74E-15
-5.22E-30,3.00E-01,1.00E-01,2.11E-05,-2.11E-05,6.69E-16,-2.77E-16,-3.54E-32,3.16E-15,0.00E+00,4.68E-15,-3.17E-15
3.00E-01,6.00E-01,4.90E-01,2.12E-05,-2.12E-05,7.71E-16,4.94E-16,-2.32E-31,2.60E-15,0.00E+00,-1.66E-16,-3.48E-15
6.00E-01,9.00E-01,8.70E-01,2.12E-05,-2.12E-05,8.25E-16,1.18E-15,-1.71E-31,2.12E-15,0.00E+00,-5.01E-16,-3.74E-15
1.22E-31,7.00E-01,5.00E-02,2.13E-05,-2.13E-05,5.66E-16,-2.49E-15,5.15E-31,6.51E-15,0.00E+00,-3.81E-17,-4.20E-15
3.00E-01,8.00E-01,3.60E-01,2.14E-05,-2.14E-05,7.22E-16,-1.15E-15,-4.86E-31,4.89E-15,0.00E+00,-3.47E-16,-4.08E-15
6.00E-01,9.00E-01,8.80E-01,2.14E-05,-2.14E-05,8.24E-16,1.23E-15,5.47E-32,2.07E-15,0.00E+00,-4.82E-16,-3.73E-15
3.00E-01,6.00E-01,5.00E-01,2.15E-05,-2.15E-05,7.71E-16,5.46E-16,-1.98E-31,2.55E-15,0.00E+00,-9.28E-17,-3.48E-15
6.00E-01,9.00E-01,8.90E-01,2.16E-05,-2.16E-05,8.24E-16,1.28E-15,-2.01E-33,2.01E-15,0.00E+00,-6.10E-16,-3.73E-15
3.00E-01,1.10E+00,3.50E-01,2.17E-05,-2.17E-05,6.46E-16,-2.71E-15,-1.09E-31,7.32E-15,0.00E+00,-6.41E-16,-4.87E-15
3.00E-01,6.00E-01,5.10E-01,2.17E-05,-2.17E-05,7.71E-16,5.98E-16,5.79E-32,2.49E-15,0.00E+00,-2.24E-16,-3.47E-15
6.00E-01,9.00E-01,9.00E-01,2.17E-05,-2.17E-05,8.23E-16,1.33E-15,-3.06E-32,1.95E-15,0.00E+00,-4.70E-16,-3.72E-15
6.00E-01,9.00E-01,9.10E-01,2.19E-05,-2.19E-05,8.23E-16,1.39E-15,-7.56E-32,1.90E-15,0.00E+00,-5.91E-16,-3.72E-15
3.00E-01,6.00E-01,5.20E-01,2.20E-05,-2.20E-05,7.70E-16,6.50E-16,3.15E-31,2.43E-15,0.00E+00,-2.88E-16,-3.46E-15
6.00E-01,9.00E-01,9.20E-01,2.20E-05,-2.20E-05,8.22E-16,1.44E-15,-1.85E-31,1.84E-15,0.00E+00,-5.19E-16,-3.71E-15
-4.08E-32,8.00E-01,5.00E-02,2.21E-05,-2.21E-05,5.42E-16,-3.00E-15,-8.37E-32,7.32E-15,0.00E+00,-1.33E-16,-4.47E-15
6.00E-01,9.00E-01,9.30E-01,2.21E-05,-2.21E-05,8.22E-16,1.49E-15,1.06E-31,1.78E-15,0.00E+00,-6.58E-16,-3.71E-15
-3.26E-31,5.00E-01,6.00E-02,2.22E-05,-2.22E-05,6.17E-16,-1.44E-15,3.86E-32,4.90E-15,0.00E+00,-1.39E-16,-3.69E-15
3.00E-01,6.00E-01,5.30E-01,2.22E-05,-2.22E-05,7.70E-16,7.02E-16,3.43E-31,2.37E-15,0.00E+00,1.80E-14,-3.46E-15
6.00E-01,9.00E-01,9.40E-01,2.22E-05,-2.22E-05,8.22E-16,1.54E-15,-1.03E-31,1.72E-15,0.00E+00,-5.61E-16,-3.70E-15
3.00E-01,1.20E+00,3.50E-01,2.24E-05,-2.24E-05,6.22E-16,-3.23E-15,2.83E-31,8.13E-15,0.00E+00,-5.51E-16,-5.13E-15
3.65E-29,3.00E-01,1.10E-01,2.24E-05,-2.24E-05,6.69E-16,-2.32E-16,-9.34E-32,3.11E-15,0.00E+00,8.46E-15,-3.16E-15
-1.31E-30,4.00E-01,7.00E-02,2.24E-05,-2.24E-05,6.43E-16,-9.12E-16,-8.05E-32,4.09E-15,0.00E+00,-9.89E-16,-3.43E-15
3.00E-01,6.00E-01,5.40E-01,2.24E-05,-2.24E-05,7.70E-16,7.55E-16,6.48E-31,2.31E-15,0.00E+00,5.83E-14,-3.45E-15
6.00E-01,9.00E-01,9.50E-01,2.24E-05,-2.24E-05,8.21E-16,1.60E-15,2.54E-31,1.67E-15,0.00E+00,-5.67E-16,-3.70E-15
6.00E-01,9.00E-01,9.60E-01,2.25E-05,-2.25E-05,8.21E-16,1.65E-15,-1.06E-31,1.61E-15,0.00E+00,-5.50E-16,-3.70E-15
3.00E-01,6.00E-01,5.50E-01,2.26E-05,-2.26E-05,7.69E-16,8.07E-16,2.24E-31,2.25E-15,0.00E+00,-3.14E-16,-3.44E-15
6.00E-01,9.00E-01,9.70E-01,2.26E-05,-2.26E-05,8.20E-16,1.70E-15,-8.05E-32,1.56E-15,0.00E+00,-5.60E-16,-3.69E-15
6.00E-01,9.00E-01,9.80E-01,2.27E-05,-2.27E-05,8.20E-16,1.75E-15,2.67E-31,1.50E-15,0.00E+00,-6.46E-16,-3.69E-15
3.00E-01,6.00E-01,5.60E-01,2.28E-05,-2.28E-05,7.69E-16,8.60E-16,3.22E-33,2.20E-15,0.00E+00,-3.09E-13,-3.44E-15
1.22E-31,9.00E-01,5.00E-02,2.28E-05,-2.28E-05,5.18E-16,-3.52E-15,2.33E-32,8.13E-15,0.00E+00,-7.32E-17,-4.74E-15
6.00E-01,9.00E-01,9.90E-01,2.28E-05,-2.28E-05,8.20E-16,1.81E-15,-5.15E-32,1.45E-15,0.00E+00,-5.76E-16,-3.69E-15
3.00E-01,6.00E-01,5.70E-01,2.29E-05,-2.29E-05,7.69E-16,9.13E-16,1.43E-31,2.14E-15,0.00E+00,7.58E-14,-3.43E-15
6.00E-01,9.00E-01,1.00E+00,2.29E-05,-2.29E-05,8.19E-16,1.86E-15,1.29E-31,1.39E-15,0.00E+00,-5.80E-16,-3.68E-15
6.00E-01,9.00E-01,1.00E+00,2.29E-05,-2.29E-05,8.19E-16,1.86E-15,-9.66E-32,1.39E-15,0.00E+00,-5.80E-16,-3.68E-15
6.00E-01,1.00E+00,6.80E-01,2.30E-05,-2.30E-05,8.08E-16,-3.11E-16,-7.72E-32,4.03E-15,0.00E+00,-1.35E-15,-4.14E-15
6.00E-01,1.20E+00,6.60E-01,2.31E-05,-2.31E-05,7.56E-16,-1.39E-15,1.19E-31,5.68E-15,0.00E+00,-6.18E-16,-4.66E-15
3.00E-01,6.00E-01,5.80E-01,2.31E-05,-2.31E-05,7.69E-16,9.66E-16,-1.47E-31,2.08E-15,0.00E+00,-2.33E-16,-3.43E-15
3.00E-01,6.00E-01,5.90E-01,2.33E-05,-2.33E-05,7.68E-16,1.02E-15,1.71E-31,2.02E-15,0.00E+00,-2.22E-13,-3.42E-15
-4.08E-32,1.00E+00,5.00E-02,2.34E-05,-2.34E-05,4.94E-16,-4.05E-15,-6.70E-31,8.95E-15,0.00E+00,-3.18E-16,-5.01E-15
3.00E-01,6.00E-01,6.00E-01,2.34E-05,-2.34E-05,7.68E-16,1.07E-15,5.15E-32,1.97E-15,0.00E+00,9.28E-14,-3.42E-15
3.00E-01,9.00E-01,3.60E-01,2.34E-05,-2.34E-05,6.96E-16,-1.65E-15,-2.06E-31,5.68E-15,0.00E+00,-4.51E-16,-4.34E-15
3.00E-01,6.00E-01,6.10E-01,2.35E-05,-2.35E-05,7.68E-16,1.13E-15,-2.38E-31,1.91E-15,0.00E+00,-4.25E-16,-3.41E-15
6.00E-01,9.00E-01,1.10E+00,2.35E-05,-2.35E-05,8.16E-16,2.35E-15,2.38E-31,8.97E-16,0.00E+00,-6.95E-16,-3.68E-15
-5.22E-30,3.00E-01,1.20E-01,2.36E-05,-2.36E-05,6.69E-16,-1.86E-16,-1.61E-32,3.06E-15,0.00E+00,1.49E-14,-3.16E-15
3.00E-01,7.00E-01,3.80E-01,2.36E-05,-2.36E-05,7.48E-16,-5.77E-16,-2.99E-31,4.04E-15,0.00E+00,-1.58E-15,-3.82E-15
3.00E-01,6.00E-01,6.20E-01,2.37E-05,-2.37E-05,7.68E-16,1.18E-15,3.12E-31,1.85E-15,0.00E+00,-1.32E-13,-3.41E-15
4.08E-32,1.10E+00,5.00E-02,2.38E-05,-2.38E-05,4.70E-16,-4.57E-15,3.35E-31,9.77E-15,0.00E+00,-2.06E-16,-5.28E-15
3.00E-01,6.00E-01,6.30E-01,2.38E-05,-2.38E-05,7.67E-16,1.23E-15,3.38E-31,1.79E-15,0.00E+00,1.03E-13,-3.41E-15
3.00E-01,6.00E-01,6.40E-01,2.39E-05,-2.39E-05,7.67E-16,1.28E-15,3.22E-32,1.74E-15,0.00E+00,-4.97E-16,-3.40E-15
3.00E-01,6.00E-01,6.50E-01,2.40E-05,-2.40E-05,7.67E-16,1.34E-15,-1.34E-31,1.68E-15,0.00E+00,-6.66E-14,-3.40E-15
6.00E-01,9.00E-01,1.20E+00,2.40E-05,-2.40E-05,8.14E-16,2.77E-15,-9.66E-33,5.33E-16,0.00E+00,-6.72E-16,-3.73E-15
8.16E-32,6.00E-01,6.00E-02,2.41E-05,-2.41E-05,5.91E-16,-1.95E-15,-3.06E-32,5.69E-15,0.00E+00,-1.28E-16,-3.94E-15
3.00E-01,6.00E-01,6.60E-01,2.41E-05,-2.41E-05,7.67E-16,1.39E-15,2.67E-31,1.62E-15,0.00E+00,1.05E-13,-3.40E-15
8.16E-32,1.20E+00,5.00E-02,2.42E-05,-2.42E-05,4.46E-16,-5.10E-15,-1.67E-31,1.06E-14,0.00E+00,-4.79E-17,-5.55E-15
3.00E-01,6.00E-01,6.70E-01,2.42E-05,-2.42E-05,7.66E-16,1.44E-15,-2.16E-31,1.57E-15,0.00E+00,-4.70E-16,-3.39E-15
3.00E-01,6.00E-01,6.80E-01,2.43E-05,-2.43E-05,7.66E-16,1.50E-15,7.56E-32,1.51E-15,0.00E+00,-3.54E-14,-3.39E-15
6.00E-01,9.00E-01,1.30E+00,2.43E-05,-2.43E-05,8.12E-16,3.10E-15,7.08E-32,2.80E-16,0.00E+00,1.76E-15,-3.80E-15
6.00E-01,1.10E+00,6.70E-01,2.44E-05,-2.44E-05,7.82E-16,-8.52E-16,1.80E-31,4.86E-15,0.00E+00,-4.70E-16,-4.40E-15
3.00E-01,6.00E-01,6.90E-01,2.44E-05,-2.44E-05,7.66E-16,1.55E-15,1.55E-31,1.46E-15,0.00E+00,1.05E-13,-3.39E-15
3.00E-01,6.00E-01,7.00E-01,2.45E-05,-2.45E-05,7.66E-16,1.60E-15,7.08E-32,1.40E-15,0.00E+00,-5.30E-16,-3.38E-15
3.00E-01,6.00E-01,7.10E-01,2.46E-05,-2.46E-05,7.65E-16,1.65E-15,-1.26E-31,1.35E-15,0.00E+00,-2.62E-14,-3.38E-15
6.00E-01,9.00E-01,1.40E+00,2.46E-05,-2.46E-05,8.10E-16,3.36E-15,4.51E-32,9.01E-17,0.00E+00,-7.49E-16,-3.88E-15
3.65E-29,3.00E-01,1.30E-01,2.47E-05,-2.47E-05,6.69E-16,-1.38E-16,1.61E-32,3.01E-15,0.00E+00,2.62E-14,-3.15E-15
3.00E-01,6.00E-01,7.20E-01,2.47E-05,-2.47E-05,7.65E-16,1.71E-15,2.29E-31,1.30E-15,0.00E+00,1.10E-13,-3.38E-15
3.00E-01,6.00E-01,7.30E-01,2.47E-05,-2.47E-05,7.65E-16,1.76E-15,-1.93E-31,1.24E-15,0.00E+00,-4.69E-16,-3.38E-15
3.00E-01,1.00E+00,3.60E-01,2.48E-05,-2.48E-05,6.71E-16,-2.17E-15,-4.51E-32,6.48E-15,0.00E+00,-4.46E-16,-4.60E-15
3.00E-01,6.00E-01,7.40E-01,2.48E-05,-2.48E-05,7.65E-16,1.81E-15,9.98E-32,1.19E-15,0.00E+00,-1.28E-14,-3.38E-15
3.00E-01,8.00E-01,3.70E-01,2.48E-05,-2.48E-05,7.22E-16,-1.12E-15,1.35E-31,4.86E-15,0.00E+00,-3.60E-16,-4.08E-15
3.00E-01,6.00E-01,7.50E-01,2.49E-05,-2.49E-05,7.64E-16,1.86E-15,-3.03E-31,1.14E-15,0.00E+00,1.27E-13,-3.38E-15
3.00E-01,6.00E-01,7.60E-01,2.49E-05,-2.49E-05,7.64E-16,1.91E-15,-2.45E-31,1.09E-15,0.00E+00,-4.67E-16,-3.38E-15
6.00E-01,9.00E-01,1.50E+00,2.49E-05,-2.49E-05,8.08E-16,3.60E-15,1.48E-31,-6.78E-17,0.00E+00,-7.81E-16,-3.95E-15
3.00E-01,6.00E-01,7.70E-01,2.50E-05,-2.50E-05,7.64E-16,1.96E-15,-2.35E-31,1.04E-15,0.00E+00,1.79E-13,-3.38E-15
3.00E-01,6.00E-01,7.80E-01,2.50E-05,-2.50E-05,7.64E-16,2.01E-15,2.09E-32,9.95E-16,0.00E+00,1.62E-13,-3.38E-15
3.00E-01,6.00E-01,7.90E-01,2.51E-05,-2.51E-05,7.64E-16,2.06E-15,1.96E-31,9.48E-16,0.00E+00,-5.29E-16,-3.38E-15
3.00E-01,6.00E-01,8.00E-01,2.51E-05,-2.51E-05,7.64E-16,2.10E-15,1.31E-31,9.04E-16,0.00E+00,1.39E-12,-3.38E-15
3.00E-01,6.00E-01,8.10E-01,2.52E-05,-2.52E-05,7.63E-16,2.15E-15,3.83E-31,8.60E-16,0.00E+00,2.25E-13,-3.39E-15
3.00E-01,6.00E-01,8.20E-01,2.52E-05,-2.52E-05,7.63E-16,2.20E-15,7.08E-32,8.18E-16,0.00E+00,-5.24E-16,-3.39E-15
3.00E-01,6.00E-01,8.30E-01,2.52E-05,-2.52E-05,7.63E-16,2.24E-15,-1.35E-31,7.78E-16,0.00E+00,6.63E-12,-3.39E-15
6.00E-01,9.00E-01,1.60E+00,2.52E-05,-2.52E-05,8.06E-16,3.81E-15,3.06E-32,-2.05E-16,0.00E+00,-8.32E-16,-4.02E-15
3.92E-30,4.00E-01,8.00E-02,2.53E-05,-2.53E-05,6.42E-16,-8.78E-16,2.74E-32,4.05E-15,0.00E+00,-1.07E-15,-3.43E-15
3.00E-01,6.00E-01,8.40E-01,2.53E-05,-2.53E-05,7.63E-16,2.28E-15,-2.29E-31,7.39E-16,0.00E+00,2.84E-13,-3.40E-15
3.00E-01,6.00E-01,8.50E-01,2.53E-05,-2.53E-05,7.63E-16,2.33E-15,1.11E-31,7.01E-16,0.00E+00,-4.87E-16,-3.40E-15
3.00E-01,6.00E-01,8.60E-01,2.53E-05,-2.53E-05,7.63E-16,2.37E-15,-1.77E-31,6.65E-16,0.00E+00,2.18E-11,-3.41E-15
3.00E-01,6.00E-01,8.70E-01,2.54E-05,-2.54E-05,7.62E-16,2.41E-15,-8.93E-32,6.31E-16,0.00E+00,2.38E-13,-3.42E-15
3.00E-01,6.00E-01,8.80E-01,2.54E-05,-2.54E-05,7.62E-16,2.45E-15,3.77E-31,5.97E-16,0.00E+00,-3.83E-16,-3.42E-15
3.00E-01,6.00E-01,8.90E-01,2.54E-05,-2.54E-05,7.62E-16,2.49E-15,2.78E-31,5.65E-16,0.00E+00,2.82E-11,-3.43E-15
4.08E-32,7.00E-01,6.00E-02,2.54E-05,-2.54E-05,5.66E-16,-2.46E-15,-3.62E-32,6.49E-15,0.00E+00,-1.18E-16,-4.21E-15
3.00E-01,6.00E-01,9.00E-01,2.55E-05,-2.55E-05,7.62E-16,2.53E-15,4.51E-32,5.34E-16,0.00E+00,2.19E-13,-3.44E-15
3.00E-01,6.00E-01,9.10E-01,2.55E-05,-2.55E-05,7.62E-16,2.56E-15,6.44E-33,5.05E-16,0.00E+00,-4.58E-16,-3.44E-15
3.00E-01,6.00E-01,9.20E-01,2.55E-05,-2.55E-05,7.62E-16,2.60E-15,9.34E-32,4.76E-16,0.00E+00,6.15E-12,-3.45E-15
6.00E-01,9.00E-01,1.70E+00,2.55E-05,-2.55E-05,8.04E-16,4.00E-15,1.08E-31,-3.26E-16,0.00E+00,-8.61E-16,-4.09E-15
6.00E-01,1.00E+00,6.90E-01,2.56E-05,-2.56E-05,8.08E-16,-2.75E-16,7.79E-31,3.99E-15,0.00E+00,-1.22E-15,-4.14E-15
7.83E-29,3.00E-01,1.40E-01,2.56E-05,-2.56E-05,6.68E-16,-9.03E-17,-1.35E-31,2.95E-15,0.00E+00,4.58E-14,-3.15E-15
3.00E-01,6.00E-01,9.30E-01,2.56E-05,-2.56E-05,7.62E-16,2.64E-15,-2.25E-31,4.48E-16,0.00E+00,1.44E-13,-3.46E-15
3.00E-01,6.00E-01,9.40E-01,2.56E-05,-2.56E-05,7.61E-16,2.67E-15,-5.95E-32,4.22E-16,0.00E+00,-4.85E-16,-3.47E-15
3.00E-01,6.00E-01,9.50E-01,2.56E-05,-2.56E-05,7.61E-16,2.70E-15,3.67E-31,3.96E-16,0.00E+00,1.37E-11,-3.47E-15
3.00E-01,6.00E-01,9.60E-01,2.56E-05,-2.56E-05,7.61E-16,2.74E-15,-6.20E-32,3.71E-16,0.00E+00,3.94E-14,-3.48E-15
3.00E-01,6.00E-01,9.70E-01,2.57E-05,-2.57E-05,7.61E-16,2.77E-15,2.08E-31,3.47E-16,0.00E+00,-5.51E-16,-3.49E-15
3.00E-01,6.00E-01,9.80E-01,2.57E-05,-2.57E-05,7.61E-16,2.80E-15,2.25E-31,3.24E-16,0.00E+00,1.18E-11,-3.50E-15
3.00E-01,6.00E-01,9.90E-01,2.57E-05,-2.57E-05,7.61E-16,2.83E-15,3.41E-32,3.01E-16,0.00E+00,1.63E-14,-3.51E-15
3.26E-31,5.00E-01,7.00E-02,2.58E-05,-2.58E-05,6.17E-16,-1.41E-15,-1.09E-31,4.87E-15,0.00E+00,-1.06E-16,-3.69E-15
3.00E-01,6.00E-01,1.00E+00,2.58E-05,-2.58E-05,7.61E-16,2.86E-15,-3.38E-32,2.79E-16,0.00E+00,-5.75E-16,-3.51E-15
3.00E-01,6.00E-01,1.00E+00,2.58E-05,-2.58E-05,7.61E-16,2.86E-15,1.80E-31,2.79E-16,0.00E+00,-5.81E-16,-3.51E-15
6.00E-01,9.00E-01,1.80E+00,2.58E-05,-2.58E-05,8.03E-16,4.18E-15,3.54E-32,-4.33E-16,0.00E+00,-8.91E-16,-4.16E-15
3.00E-01,1.10E+00,3.60E-01,2.59E-05,-2.59E-05,6.46E-16,-2.68E-15,-4.51E-31,7.29E-15,0.00E+00,-5.09E-16,-4.87E-15
3.00E-01,6.00E-01,1.10E+00,2.60E-05,-2.60E-05,7.59E-16,3.13E-15,1.06E-31,8.81E-17,0.00E+00,-1.15E-11,-3.59E-15
6.00E-01,9.00E-01,1.90E+00,2.61E-05,-2.61E-05,8.01E-16,4.35E-15,7.73E-32,-5.30E-16,0.00E+00,-1.64E-15,-4.23E-15
3.00E-01,6.00E-01,1.20E+00,2.63E-05,-2.63E-05,7.58E-16,3.37E-15,1.22E-31,-7.06E-17,0.00E+00,-6.59E-16,-3.67E-15
3.00E-01,7.00E-01,3.90E-01,2.63E-05,-2.63E-05,7.47E-16,-5.41E-16,-7.73E-32,4.00E-15,0.00E+00,5.00E-14,-3.82E-15
6.00E-01,9.00E-01,2.00E+00,2.63E-05,-2.63E-05,7.99E-16,4.50E-15,-4.35E-32,-6.19E-16,0.00E+00,-9.46E-16,-4.30E-15
3.65E-29,3.00E-01,1.50E-01,2.64E-05,-2.64E-05,6.68E-16,-4.13E-17,2.57E-32,2.90E-15,0.00E+00,7.97E-14,-3.14E-15
4.08E-32,8.00E-01,6.00E-02,2.64E-05,-2.64E-05,5.42E-16,-2.98E-15,-2.58E-31,7.30E-15,0.00E+00,-1.72E-16,-4.47E-15
3.00E-01,6.00E-01,1.30E+00,2.66E-05,-2.66E-05,7.56E-16,3.58E-15,2.32E-31,-2.09E-16,0.00E+00,-6.93E-16,-3.74E-15
6.00E-01,9.00E-01,2.10E+00,2.66E-05,-2.66E-05,7.98E-16,4.65E-15,1.22E-31,-6.99E-16,0.00E+00,-9.78E-16,-4.36E-15
3.00E-01,1.20E+00,3.60E-01,2.68E-05,-2.68E-05,6.22E-16,-3.21E-15,1.98E-31,8.11E-15,0.00E+00,-6.48E-16,-5.13E-15
6.00E-01,1.20E+00,6.70E-01,2.68E-05,-2.68E-05,7.56E-16,-1.36E-15,1.35E-31,5.66E-15,0.00E+00,-3.59E-16,-4.66E-15
3.00E-01,6.00E-01,1.40E+00,2.68E-05,-2.68E-05,7.55E-16,3.78E-15,1.03E-31,-3.30E-16,0.00E+00,-7.26E-16,-3.82E-15
6.00E-01,9.00E-01,2.20E+00,2.68E-05,-2.68E-05,7.96E-16,4.79E-15,4.83E-33,-7.72E-16,0.00E+00,-1.01E-15,-4.42E-15
6.00E-01,9.00E-01,2.30E+00,2.70E-05,-2.70E-05,7.95E-16,4.91E-15,-8.05E-32,-8.38E-16,0.00E+00,-1.05E-15,-4.48E-15
3.65E-29,3.00E-01,1.60E-01,2.71E-05,-2.71E-05,6.68E-16,8.34E-18,-1.22E-31,2.84E-15,0.00E+00,1.37E-13,-3.13E-15
3.00E-01,6.00E-01,1.50E+00,2.71E-05,-2.71E-05,7.53E-16,3.96E-15,-4.10E-32,-4.38E-16,0.00E+00,-7.58E-16,-3.89E-15
3.00E-01,9.00E-01,3.70E-01,2.72E-05,-2.72E-05,6.96E-16,-1.62E-15,-2.03E-31,5.66E-15,0.00E+00,-3.61E-16,-4.34E-15
3.00E-01,6.00E-01,1.60E+00,2.73E-05,-2.73E-05,7.52E-16,4.14E-15,-1.03E-31,-5.35E-16,0.00E+00,-7.90E-16,-3.97E-15
-4.08E-32,9.00E-01,6.00E-02,2.73E-05,-2.73E-05,5.18E-16,-3.50E-15,2.66E-32,8.11E-15,0.00E+00,-1.24E-16,-4.74E-15
6.00E-01,9.00E-01,2.40E+00,2.73E-05,-2.73E-05,7.93E-16,5.03E-15,7.08E-32,-8.96E-16,0.00E+00,-1.08E-15,-4.54E-15
6.00E-01,9.00E-01,2.50E+00,2.75E-05,-2.75E-05,7.92E-16,5.14E-15,-9.98E-32,-9.48E-16,0.00E+00,-1.56E-15,-4.60E-15
3.65E-29,3.00E-01,1.70E-01,2.76E-05,-2.76E-05,6.68E-16,5.86E-17,-2.25E-32,2.79E-15,0.00E+00,2.30E-13,-3.13E-15
3.00E-01,6.00E-01,1.70E+00,2.76E-05,-2.76E-05,7.51E-16,4.30E-15,1.09E-31,-6.24E-16,0.00E+00,-8.25E-16,-4.04E-15
6.00E-01,1.10E+00,6.80E-01,2.77E-05,-2.77E-05,7.82E-16,-8.21E-16,-1.48E-31,4.83E-15,0.00E+00,-5.51E-16,-4.40E-15
6.00E-01,9.00E-01,2.60E+00,2.77E-05,-2.77E-05,7.90E-16,5.25E-15,-3.46E-32,-9.94E-16,0.00E+00,-1.18E-15,-4.66E-15
3.00E-01,6.00E-01,1.80E+00,2.78E-05,-2.78E-05,7.49E-16,4.45E-15,9.50E-32,-7.05E-16,0.00E+00,-8.60E-16,-4.11E-15
-4.08E-32,1.00E+00,6.00E-02,2.79E-05,-2.79E-05,4.94E-16,-4.02E-15,7.73E-32,8.93E-15,0.00E+00,-2.66E-16,-5.01E-15
8.16E-32,6.00E-01,7.00E-02,2.79E-05,-2.79E-05,5.91E-16,-1.92E-15,9.66E-32,5.66E-15,0.00E+00,-7.17E-17,-3.95E-15
6.00E-01,9.00E-01,2.70E+00,2.79E-05,-2.79E-05,7.89E-16,5.35E-15,-6.52E-32,-1.04E-15,0.00E+00,-1.58E-12,-4.71E-15
6.00E-01,1.00E+00,7.00E-01,2.80E-05,-2.80E-05,8.07E-16,-2.39E-16,5.99E-31,3.96E-15,0.00E+00,-1.31E-15,-4.14E-15
3.00E-01,6.00E-01,1.90E+00,2.80E-05,-2.80E-05,7.48E-16,4.59E-15,4.92E-31,-7.78E-16,0.00E+00,-8.86E-16,-4.17E-15
3.00E-01,8.00E-01,3.80E-01,2.81E-05,-2.81E-05,7.21E-16,-1.09E-15,4.83E-31,4.83E-15,0.00E+00,-4.69E-16,-4.08E-15
6.00E-01,9.00E-01,2.80E+00,2.81E-05,-2.81E-05,7.87E-16,5.44E-15,3.22E-33,-1.07E-15,0.00E+00,-1.25E-15,-4.77E-15
3.65E-29,3.00E-01,1.80E-01,2.82E-05,-2.82E-05,6.68E-16,1.09E-16,-3.22E-32,2.73E-15,0.00E+00,3.75E-13,-3.12E-15
3.92E-30,4.00E-01,9.00E-02,2.82E-05,-2.82E-05,6.42E-16,-8.43E-16,-2.25E-32,4.02E-15,0.00E+00,-1.16E-15,-3.43E-15
3.00E-01,6.00E-01,2.00E+00,2.82E-05,-2.82E-05,7.47E-16,4.72E-15,1.48E-31,-8.44E-16,0.00E+00,-9.45E-16,-4.24E-15
6.00E-01,9.00E-01,2.90E+00,2.83E-05,-2.83E-05,7.86E-16,5.54E-15,-2.65E-31,-1.11E-15,0.00E+00,-6.71E-13,-4.82E-15
4.08E-32,1.10E+00,6.00E-02,2.85E-05,-2.85E-05,4.70E-16,-4.55E-15,-2.19E-31,9.75E-15,0.00E+00,-1.87E-16,-5.28E-15
3.00E-01,6.00E-01,2.10E+00,2.85E-05,-2.85E-05,7.45E-16,4.85E-15,1.35E-31,-9.03E-16,0.00E+00,-1.40E-12,-4.30E-15
6.00E-01,9.00E-01,3.00E+00,2.85E-05,-2.85E-05,7.84E-16,5.63E-15,-1.38E-31,-1.14E-15,0.00E+00,-1.32E-15,-4.88E-15
3.65E-29,3.00E-01,1.90E-01,2.86E-05,-2.86E-05,6.68E-16,1.61E-16,-9.66E-32,2.67E-15,0.00E+00,5.85E-13,-3.12E-15
3.00E-01,6.00E-01,2.20E+00,2.87E-05,-2.87E-05,7.44E-16,4.96E-15,1.29E-31,-9.55E-16,0.00E+00,-1.46E-15,-4.37E-15
6.00E-01,9.00E-01,3.10E+00,2.87E-05,-2.87E-05,7.83E-16,5.71E-15,-1.61E-32,-1.17E-15,0.00E+00,-4.78E-13,-4.93E-15
3.00E-01,7.00E-01,4.00E-01,2.88E-05,-2.88E-05,7.47E-16,-5.05E-16,-1.67E-31,3.96E-15,0.00E+00,1.08E-12,-3.82E-15
3.00E-01,1.00E+00,3.70E-01,2.89E-05,-2.89E-05,6.71E-16,-2.14E-15,1.61E-32,6.46E-15,0.00E+00,-4.47E-16,-4.60E-15
3.00E-01,6.00E-01,2.30E+00,2.89E-05,-2.89E-05,7.43E-16,5.07E-15,2.09E-31,-1.00E-15,0.00E+00,-1.38E-15,-4.43E-15
6.00E-01,9.00E-01,3.20E+00,2.89E-05,-2.89E-05,7.82E-16,5.80E-15,-6.44E-33,-1.20E-15,0.00E+00,-1.38E-15,-4.99E-15
-1.82E-38,1.20E+00,6.00E-02,2.90E-05,-2.90E-05,4.46E-16,-5.08E-15,-2.70E-31,1.06E-14,0.00E+00,-4.04E-17,-5.55E-15
-5.22E-30,3.00E-01,2.00E-01,2.90E-05,-2.90E-05,6.68E-16,2.12E-16,-3.22E-32,2.62E-15,0.00E+00,8.76E-13,-3.11E-15
