#"source OuterVoltage","source TotalCurrent","source Charge","drain OuterVoltage","drain TotalCurrent","drain Charge","gate OuterVoltage","gate TotalCurrent","gate Charge","substrate OuterVoltage","substrate TotalCurrent","substrate Charge"
2.28909909169407E-33,-5.62611319327386E-08,7.59474327217294E-16,9.40000000000001E-01,5.62611324565046E-08,3.63737287625819E-15,0.00000000000000E+00,-9.97864432937935E-32,-7.65613361861328E-16,0.00000000000000E+00,-5.23829962373831E-16,-3.24517388006897E-15
2.26918830119162E-33,-5.63207913398746E-08,7.59444326709975E-16,9.50000000000001E-01,5.63207918683413E-08,3.65528145953629E-15,0.00000000000000E+00,6.43810412864844E-33,-7.75320141799408E-16,0.00000000000000E+00,-5.28453790727560E-16,-3.25334495790747E-15
2.22936185796681E-33,-5.63802974252134E-08,7.59414202904547E-16,9.60000000000001E-01,5.63802979580689E-08,3.67308915229357E-15,0.00000000000000E+00,-4.50646755019733E-32,-7.84941954460014E-16,0.00000000000000E+00,-5.32893177624166E-16,-3.26149988247324E-15
2.20945106746437E-33,-5.64396496818279E-08,7.59383956943983E-16,9.70000000000001E-01,5.64396502194865E-08,3.69079645216592E-15,0.00000000000000E+00,-1.93132878448707E-32,-7.94479191141471E-16,0.00000000000000E+00,-5.37610711638117E-16,-3.26963875968752E-15
-3.59663271499158E-34,-5.64988477665000E-08,7.59353589939279E-16,9.80000000000001E-01,5.64988483085392E-08,3.70840376732371E-15,0.00000000000000E+00,-6.16119915507652E-32,-8.03932152031141E-16,0.00000000000000E+00,-5.42058620314495E-16,-3.27776169710131E-15
-3.79576493111551E-34,-5.65578914975007E-08,7.59323102963993E-16,9.90000000000001E-01,5.65578920442116E-08,3.72591144042788E-15,0.00000000000000E+00,-1.31975645682668E-31,-8.13301070356812E-16,0.00000000000000E+00,-5.46728806415577E-16,-3.28586880376723E-15
-3.99487283614014E-34,-5.66167808510926E-08,7.59292497056737E-16,1.00000000000000E+00,5.66167814027505E-08,3.74331976949469E-15,0.00000000000000E+00,-1.60944932790481E-32,-8.22586133498127E-16,0.00000000000000E+00,-5.51685395973287E-16,-3.29396018993986E-15
-3.99487321600107E-34,-5.66167808512337E-08,7.59292497056737E-16,1.00000000000000E+00,5.66167814027533E-08,3.74331976949469E-15,0.00000000000000E+00,-3.21879741167696E-33,-8.22586133498128E-16,0.00000000000000E+00,-5.51543742867532E-16,-3.29396018993986E-15
-3.19785812951335E-34,-5.71972611591003E-08,7.58980105879192E-16,1.10000000000000E+00,5.71972617574913E-08,3.91200532086847E-15,0.00000000000000E+00,-7.56446176277660E-32,-9.10866373310888E-16,0.00000000000000E+00,-5.98396038583919E-16,-3.37403391270206E-15
-1.60441142886439E-34,-5.77628528096758E-08,7.58656840192376E-16,1.20000000000000E+00,5.77628534500108E-08,4.07123065303074E-15,0.00000000000000E+00,-1.64164899217604E-31,-9.91117144879133E-16,0.00000000000000E+00,-6.40348081986700E-16,-3.45265379137068E-15
2.46846391422314E-33,-5.83142285390651E-08,7.58323601020123E-16,1.30000000000000E+00,5.83142292190374E-08,4.22166607950072E-15,0.00000000000000E+00,8.04737302696395E-33,-1.06392229850579E-15,0.00000000000000E+00,-6.79982200990661E-16,-3.52990731820363E-15
2.54813138733157E-33,-5.88525229274535E-08,7.57981074923327E-16,1.40000000000000E+00,5.88525236711715E-08,4.36360679911572E-15,0.00000000000000E+00,-2.49464985890704E-32,-1.12951871957919E-15,0.00000000000000E+00,-7.43717223157922E-16,-3.60585440187375E-15
-2.23100290188449E-33,-5.93794862766794E-08,7.57629586120769E-16,1.50000000000000E+00,5.93794870356853E-08,4.49688660988301E-15,0.00000000000000E+00,-6.11593412970499E-32,-1.18771195359590E-15,0.00000000000000E+00,-7.59013041584518E-16,-3.68052440489216E-15
-1.91118552556899E-33,-5.98971312674428E-08,7.57269184590202E-16,1.60000000000000E+00,5.98971320659558E-08,4.62203370629072E-15,0.00000000000000E+00,-6.59877816500317E-32,-1.23903820764539E-15,0.00000000000000E+00,-7.98515179284838E-16,-3.75390896606200E-15
9.57290830597582E-34,-6.04076430848736E-08,7.56899659986642E-16,1.70000000000000E+00,6.04076439378499E-08,4.74044471676222E-15,0.00000000000000E+00,-5.54255525272044E-32,-1.28495204400978E-15,0.00000000000000E+00,-8.52976970122806E-16,-3.82594762130866E-15
-1.27201754601071E-33,-6.09129115473392E-08,7.56520771042357E-16,1.80000000000000E+00,6.09129124108926E-08,4.85304138823012E-15,0.00000000000000E+00,-4.02364167165778E-32,-1.32651640629301E-15,0.00000000000000E+00,-8.63553303838336E-16,-3.89649434832805E-15
3.22479400072452E-34,-6.14143778197315E-08,7.56132364073474E-16,1.90000000000000E+00,6.14143787451716E-08,4.96021448413205E-15,0.00000000000000E+00,3.86272391025313E-32,-1.36438935786623E-15,0.00000000000000E+00,-9.25440217176549E-16,-3.96527598496305E-15
6.42374571925238E-34,-6.19132337480370E-08,7.55734311116591E-16,2.00000000000000E+00,6.19132347121426E-08,5.06217276229722E-15,0.00000000000000E+00,4.66744551781084E-32,-1.39913014622070E-15,0.00000000000000E+00,-9.64104375817361E-16,-4.03194130153882E-15
9.62269743778096E-34,-6.24110226955227E-08,7.55326201072917E-16,2.10000000000000E+00,6.24110236569588E-08,5.15950577880995E-15,0.00000000000000E+00,-2.01174872054723E-33,-1.43147477171264E-15,0.00000000000000E+00,-9.61434224620892E-16,-4.09635557989540E-15
1.12221732970455E-33,-6.29093058505563E-08,7.54907533526566E-16,2.20000000000000E+00,6.29093068470541E-08,5.25335154060363E-15,0.00000000000000E+00,1.77042810884232E-32,-1.46227298987683E-15,0.00000000000000E+00,-9.96498619543156E-16,-4.15882011929796E-15
7.56314140041180E-36,-6.34087716274884E-08,7.54478271469674E-16,2.30000000000000E+00,6.34087726550901E-08,5.34467367532761E-15,0.00000000000000E+00,-8.04728893933129E-32,-1.49196507916555E-15,0.00000000000000E+00,-1.02760457860516E-15,-4.21985914330616E-15
-5.01087016255853E-33,-6.39095470610224E-08,7.54038711993237E-16,2.40000000000000E+00,6.39095481218005E-08,5.43396339146600E-15,0.00000000000000E+00,-8.04715127114159E-33,-1.52065781325102E-15,0.00000000000000E+00,-1.06077761359824E-15,-4.27985099069230E-15
1.67277340771456E-34,-6.44119187253904E-08,7.53589065488419E-16,2.50000000000000E+00,6.44119198303741E-08,5.52146976110161E-15,0.00000000000000E+00,-4.18458719245940E-32,-1.54843071759690E-15,0.00000000000000E+00,-1.10498660935167E-15,-4.33896390231207E-15
2.47017747179391E-34,-6.49166210982199E-08,7.53129255646200E-16,2.60000000000000E+00,6.49166222579057E-08,5.60747337272501E-15,0.00000000000000E+00,-1.31170970085637E-31,-1.57548471468671E-15,0.00000000000000E+00,-1.15968477558425E-15,-4.39727876361878E-15
9.24159664179170E-34,-6.54244926959246E-08,7.52659119425901E-16,2.70000000000000E+00,6.54244939008770E-08,5.69227321284267E-15,0.00000000000000E+00,-1.05620702794482E-31,-1.60205803601086E-15,0.00000000000000E+00,-1.20495657101961E-15,-4.45485061730168E-15
9.64000694063607E-34,-6.59360588867441E-08,7.52178678156736E-16,2.80000000000000E+00,6.59360601223293E-08,5.77606999304332E-15,0.00000000000000E+00,-6.19641337611706E-32,-1.62830071756063E-15,0.00000000000000E+00,-1.23558512152607E-15,-4.51171943177410E-15
-3.00642038250634E-34,-6.64514986434608E-08,7.51688170087752E-16,2.90000000000000E+00,6.64514999088117E-08,5.85895886150293E-15,0.00000000000000E+00,-8.04707192435412E-33,-1.65426980502255E-15,0.00000000000000E+00,-1.26534818523743E-15,-4.56791252568340E-15
4.80772531614250E-33,-6.69707636388864E-08,7.51187978071558E-16,3.00000000000000E+00,6.69707649297591E-08,5.94097437085881E-15,0.00000000000000E+00,-6.11594296417813E-32,-1.67997098834278E-15,0.00000000000000E+00,-1.29087893215205E-15,-4.62344705516238E-15
-2.85702563710321E-34,-6.74936785029403E-08,7.50678563310488E-16,3.10000000000000E+00,6.74936798141045E-08,6.02212192350570E-15,0.00000000000000E+00,-1.11052681001593E-31,-1.70538654135367E-15,0.00000000000000E+00,-1.31116400883249E-15,-4.67833110901488E-15
-2.75744433460326E-34,-6.80200219022855E-08,7.50160408216663E-16,3.20000000000000E+00,6.80200232332777E-08,6.10239227805390E-15,0.00000000000000E+00,-5.31120697800575E-32,-1.73048854841056E-15,0.00000000000000E+00,-1.33100304159497E-15,-4.73256314680322E-15
5.28644442358986E-35,-6.85496031886648E-08,7.49633959889013E-16,3.30000000000000E+00,6.85496045398044E-08,6.18176808023257E-15,0.00000000000000E+00,-5.95499126431335E-32,-1.75524540589351E-15,0.00000000000000E+00,-1.35114869679495E-15,-4.78612963054026E-15
5.78433574166482E-35,-6.90823189443404E-08,7.49099587946206E-16,3.40000000000000E+00,6.90823203156389E-08,6.26022656551053E-15,0.00000000000000E+00,-3.78221649849343E-32,-1.77962597929861E-15,0.00000000000000E+00,-1.37143847133993E-15,-4.83899942998599E-15
-2.48638127786393E-33,-6.96181802320588E-08,7.48557564853823E-16,3.50000000000000E+00,6.96181816238792E-08,6.33774286712030E-15,0.00000000000000E+00,-1.27952033176835E-31,-1.80360561728649E-15,0.00000000000000E+00,-1.39185607453346E-15,-4.89111367036376E-15
6.78011837777371E-35,-7.01573384012825E-08,7.48008048448309E-16,3.60000000000000E+00,7.01573398141484E-08,6.41430582184037E-15,0.00000000000000E+00,-7.76564053235997E-32,-1.82717987148207E-15,0.00000000000000E+00,-1.41288302655118E-15,-4.94237448773905E-15
7.02906403679564E-35,-7.07001281936872E-08,7.47451049846668E-16,3.70000000000000E+00,7.07001296267251E-08,6.48996424835966E-15,0.00000000000000E+00,6.43785946173983E-32,-1.85038402967769E-15,0.00000000000000E+00,-1.43353646580268E-15,-4.99265231345319E-15
7.27800969584146E-35,-7.12470493865402E-08,7.46886445280478E-16,3.80000000000000E+00,7.12470508393967E-08,6.56490023876400E-15,0.00000000000000E+00,-7.40351007117585E-32,-1.87329466279299E-15,0.00000000000000E+00,-1.45385212846702E-15,-5.04184571376163E-15
7.52695535485456E-35,-7.17986229644624E-08,7.46314080737165E-16,3.90000000000000E+00,7.17986244179534E-08,6.63944481214127E-15,0.00000000000000E+00,-1.07833632485441E-31,-1.89599837926927E-15,0.00000000000000E+00,-1.47458057794592E-15,-5.08994894612357E-15
8.02478589517997E-35,-7.23552589200674E-08,7.45733874774008E-16,4.00000000000000E+00,7.23552604158334E-08,6.71394262096881E-15,0.00000000000000E+00,-1.44850828793626E-32,-1.91856011665530E-15,0.00000000000000E+00,-1.49617341236144E-15,-5.13698333620727E-15
1.35982733080809E-33,-7.29172330133650E-08,7.45145834589159E-16,4.10000000000000E+00,7.29172345335848E-08,6.78859867514250E-15,0.00000000000000E+00,3.54083138165626E-32,-1.94101711484741E-15,0.00000000000000E+00,-1.52104822205206E-15,-5.18282975055862E-15
-6.28279953917464E-33,-7.34847299354543E-08,7.44550025819181E-16,4.20000000000000E+00,7.34847314857092E-08,6.86344834296991E-15,0.00000000000000E+00,-4.02363527489018E-32,-1.96338751620743E-15,0.00000000000000E+00,-1.55024507950717E-15,-5.22704113653512E-15
-1.18672630780589E-33,-7.40578794535417E-08,7.43946547981117E-16,4.30000000000000E+00,7.40578807714432E-08,6.93831805624605E-15,0.00000000000000E+00,-7.70528429730479E-32,-1.98567895138267E-15,0.00000000000000E+00,-1.58984284075159E-15,-5.26875919235113E-15
-1.18423654732685E-33,-7.46367722051044E-08,7.43335524997714E-16,4.40000000000000E+00,7.46367738486401E-08,7.01271086314398E-15,0.00000000000000E+00,-5.06979212121738E-32,-2.00789347827947E-15,0.00000000000000E+00,-1.64353917493819E-15,-5.30787024406841E-15
-1.17925793803501E-33,-7.52214631511104E-08,7.42717104685577E-16,4.50000000000000E+00,7.52214648451065E-08,7.08647125599642E-15,0.00000000000000E+00,-5.47215943117912E-32,-2.03002990207296E-15,0.00000000000000E+00,-1.69399999183116E-15,-5.34548617351361E-15
-2.45137055956399E-33,-7.58119684566408E-08,7.42091466098579E-16,4.60000000000000E+00,7.58119701945954E-08,7.15954802577920E-15,0.00000000000000E+00,-1.44851265169268E-31,-2.05208480161191E-15,0.00000000000000E+00,-1.73795846578551E-15,-5.38231178816898E-15
-1.17427948068754E-33,-7.64082662114190E-08,7.41458822018000E-16,4.70000000000000E+00,7.64082679920673E-08,7.23186436771832E-15,0.00000000000000E+00,-1.52897810305380E-32,-2.07405306277257E-15,0.00000000000000E+00,-1.78064757155054E-15,-5.41860069351638E-15
5.19997411876030E-33,-7.70103016457007E-08,7.40819415921865E-16,4.80000000000000E+00,7.70103032603886E-08,7.30359751840805E-15,0.00000000000000E+00,3.21906778287057E-33,-2.09592823282470E-15,0.00000000000000E+00,-1.81625869236978E-15,-5.45440649591293E-15
-1.17179002409725E-33,-7.76179945948316E-08,7.40173515710428E-16,4.90000000000000E+00,7.76179964170636E-08,7.37469858809785E-15,0.00000000000000E+00,-4.26505747915485E-32,-2.11770277441889E-15,0.00000000000000E+00,-1.84581509585927E-15,-5.48978778626760E-15
-1.17116765994968E-33,-7.82312478562908E-08,7.39521405219282E-16,5.00000000000000E+00,7.82312497286880E-08,7.44505417108631E-15,0.00000000000000E+00,-7.40351304876707E-32,-2.13936824563441E-15,0.00000000000000E+00,-1.87312052856239E-15,-5.52480454714140E-15
1.37834707058504E-33,-7.88499582220358E-08,7.38863372616868E-16,5.10000000000000E+00,7.88499601211079E-08,7.51463586590746E-15,0.00000000000000E+00,3.21911018582193E-33,-2.16091550378370E-15,0.00000000000000E+00,-1.89906370756427E-15,-5.55948990217500E-15
-2.44483588795899E-33,-7.94740339173459E-08,7.38199692393736E-16,5.20000000000000E+00,7.94740358397609E-08,7.58348941448985E-15,0.00000000000000E+00,-5.79405469179773E-32,-2.18233507208452E-15,0.00000000000000E+00,-1.92242516813369E-15,-5.59385436647603E-15
1.05612388797223E-34,-8.01034186343191E-08,7.37530602489722E-16,5.30000000000000E+00,8.01034205771635E-08,7.65167996688276E-15,0.00000000000000E+00,-3.21890611028180E-32,-2.20361768682834E-15,0.00000000000000E+00,-1.94285721752757E-15,-5.62790197031054E-15
1.06234752944796E-34,-8.07381114038233E-08,7.36856284833795E-16,5.40000000000000E+00,8.07381133650838E-08,7.71925137896164E-15,0.00000000000000E+00,-5.79405603398690E-32,-2.22475472368447E-15,0.00000000000000E+00,-1.96126100214104E-15,-5.66164228583375E-15
1.38145889132292E-33,-8.13781690718333E-08,7.36176862756551E-16,5.50000000000000E+00,8.13781710502699E-08,7.78622701558219E-15,0.00000000000000E+00,-1.28755449727439E-32,-2.24573810012986E-15,0.00000000000000E+00,-1.97845103682680E-15,-5.69508867018761E-15
1.07012708129416E-34,-8.20236863334428E-08,7.35492418712440E-16,5.60000000000000E+00,8.20236883286692E-08,7.85262341616107E-15,0.00000000000000E+00,-5.15027448381669E-32,-2.26655957284783E-15,0.00000000000000E+00,-1.99522887845740E-15,-5.72825198621361E-15
1.07168299166146E-34,-8.26747651762330E-08,7.34803021596819E-16,5.70000000000000E+00,8.26747671882228E-08,7.91845530036992E-15,0.00000000000000E+00,-4.98930741651615E-32,-2.28720996168264E-15,0.00000000000000E+00,-2.01203626417426E-15,-5.76113844260900E-15
-7.54013116414328E-33,-8.33314937030085E-08,7.34108746316460E-16,5.80000000000000E+00,8.33314957309066E-08,7.98373892737716E-15,0.00000000000000E+00,-1.28756109020808E-32,-2.30767927206092E-15,0.00000000000000E+00,-2.02791382107531E-15,-5.79374979492191E-15
1.08101845387375E-34,-8.39939492070594E-08,7.33409674139749E-16,5.90000000000000E+00,8.39939512498073E-08,8.04847955791587E-15,0.00000000000000E+00,-7.72539807586308E-32,-2.32795892747076E-15,0.00000000000000E+00,-2.04275606854590E-15,-5.82608978825426E-15
1.38332598376564E-33,-8.46622366461045E-08,7.32705862898085E-16,6.00000000000000E+00,8.46622387036905E-08,8.11267099062678E-15,0.00000000000000E+00,-6.11594343746294E-32,-2.34804715897552E-15,0.00000000000000E+00,-2.05758944379811E-15,-5.85816797966981E-15
-1.16572197365855E-33,-8.53365490723603E-08,7.31997300422268E-16,6.10000000000000E+00,8.53365511445755E-08,8.17631672889112E-15,0.00000000000000E+00,6.03549760451801E-32,-2.36795594888325E-15,0.00000000000000E+00,-2.07222409598035E-15,-5.88999658159916E-15
-1.16564417814025E-33,-8.60171966312035E-08,7.31283884048585E-16,6.20000000000000E+00,8.60171987187679E-08,8.23944838884894E-15,0.00000000000000E+00,-4.50648755240969E-32,-2.38771309038219E-15,0.00000000000000E+00,-2.08756731170299E-15,-5.92158536590241E-15
1.09268778164371E-34,-8.67045487344794E-08,7.30565465400912E-16,6.30000000000000E+00,8.67045508379196E-08,8.30211429421201E-15,0.00000000000000E+00,1.36806298027378E-32,-2.40735450473763E-15,0.00000000000000E+00,-2.10344090588011E-15,-5.95294200553516E-15
7.46880847353426E-34,-8.73989469106942E-08,7.29841919875163E-16,6.40000000000000E+00,8.73989490301295E-08,8.36436138535522E-15,0.00000000000000E+00,-5.95499483793688E-32,-2.42691282425253E-15,0.00000000000000E+00,-2.11943606724079E-15,-5.98407303213203E-15
-1.16471063191859E-33,-8.81006609375352E-08,7.29113180028591E-16,6.50000000000000E+00,8.81006630732561E-08,8.42622682651704E-15,0.00000000000000E+00,-4.90882816132822E-32,-2.44641134306997E-15,0.00000000000000E+00,-2.13572181457505E-15,-6.01498376094615E-15
-5.27098562729538E-34,-8.88098991660531E-08,7.28379224879988E-16,6.60000000000000E+00,8.88099013183350E-08,8.48773143554071E-15,0.00000000000000E+00,-5.71357893164742E-32,-2.46586439537544E-15,0.00000000000000E+00,-2.15228318274711E-15,-6.04568044713456E-15
-1.16408826777102E-33,-8.95268391790763E-08,7.27640053438447E-16,6.70000000000000E+00,8.95268413478628E-08,8.54888449092110E-15,0.00000000000000E+00,-6.75970942280695E-32,-2.48528022899843E-15,0.00000000000000E+00,-2.16878723353462E-15,-6.07616989820679E-15
-8.45360028694948E-34,-9.02516527972274E-08,7.26895663137652E-16,6.79999999999999E+00,9.02516549826413E-08,8.60969224801522E-15,0.00000000000000E+00,-9.65666450634588E-33,-2.50466360801928E-15,0.00000000000000E+00,-2.18541477552865E-15,-6.10645787412484E-15
-4.86561242824110E-35,-9.09845183172443E-08,7.26146039578568E-16,6.90000000000000E+00,9.09845205176247E-08,8.67016044641697E-15,0.00000000000000E+00,-1.93133508323722E-32,-2.52401743969416E-15,0.00000000000000E+00,-2.20038116644161E-15,-6.13654928698944E-15
-6.85801420360501E-34,-9.17256223989583E-08,7.25391154619985E-16,6.99999999999999E+00,9.17256246132821E-08,8.73029092672991E-15,0.00000000000000E+00,-1.01395887783222E-31,-2.54334361075161E-15,0.00000000000000E+00,-2.21432444707587E-15,-6.16645026938919E-15
-4.83449422086263E-35,-9.24751559810786E-08,7.24630970193135E-16,7.10000000000000E+00,9.24751582082191E-08,8.79008197310952E-15,0.00000000000000E+00,2.25326726661787E-32,-2.56264335715699E-15,0.00000000000000E+00,-2.22714117461889E-15,-6.19616862481610E-15
5.36902378034495E-33,-9.32333079782688E-08,7.23865444158644E-16,7.19999999999999E+00,9.32333102169433E-08,8.84953397356629E-15,0.00000000000000E+00,-4.90883619217522E-32,-2.58191740737648E-15,0.00000000000000E+00,-2.23867515446578E-15,-6.22571188344188E-15
5.89578309054214E-34,-9.40002589560371E-08,7.23094537186898E-16,7.29999999999999E+00,9.40002612052975E-08,8.90865052206268E-15,0.00000000000000E+00,-1.17490641057928E-31,-2.60116603302325E-15,0.00000000000000E+00,-2.24926130000722E-15,-6.25508661673062E-15
-4.34919238401533E-33,-9.47761754395748E-08,7.22318218077921E-16,7.39999999999999E+00,9.47761776989594E-08,8.96743476237847E-15,0.00000000000000E+00,-6.88043634199991E-32,-2.62038906646615E-15,0.00000000000000E+00,-2.25938551640657E-15,-6.28429946033150E-15
6.16635004890505E-33,-9.55612049180296E-08,7.21536469932638E-16,7.49999999999999E+00,9.55612071879709E-08,9.02588953025823E-15,0.00000000000000E+00,-5.47216377858827E-32,-2.63958590878968E-15,0.00000000000000E+00,-2.26994198938509E-15,-6.31335672598783E-15
1.38667119105898E-33,-9.63554715778888E-08,7.20749295210517E-16,7.59999999999999E+00,9.63554738586118E-08,9.08401959978734E-15,0.00000000000000E+00,1.12662349937435E-32,-2.65875553798422E-15,0.00000000000000E+00,-2.28072356396234E-15,-6.34226322145546E-15
-3.71049117756803E-33,-9.71590732470765E-08,7.19956719574161E-16,7.69999999999999E+00,9.71590755390627E-08,9.14183195041708E-15,0.00000000000000E+00,-1.60944676620045E-32,-2.67789652617870E-15,0.00000000000000E+00,-2.29198673676098E-15,-6.37102181083366E-15
-8.42481594512422E-34,-9.79720795952249E-08,7.19158795290493E-16,7.79999999999999E+00,9.79720818987963E-08,9.19933549502183E-15,0.00000000000000E+00,-1.11052717166637E-31,-2.69700707150092E-15,0.00000000000000E+00,-2.30357200579030E-15,-6.39963313339561E-15
-2.05025116360258E-34,-9.87945332596642E-08,7.18355598937708E-16,7.89999999999999E+00,9.87945355743825E-08,9.25653907303851E-15,0.00000000000000E+00,-2.73607304171024E-32,-2.71608506438099E-15,0.00000000000000E+00,-2.31471923608869E-15,-6.42809617789141E-15
1.13780918234269E-34,-9.96264549791653E-08,7.17547230667856E-16,7.99999999999999E+00,9.96264573046437E-08,9.31344962493352E-15,0.00000000000000E+00,-3.05796086654482E-32,-2.73512820370781E-15,0.00000000000000E+00,-2.32547926310721E-15,-6.45640895561794E-15
1.15025646529416E-34,-1.00467853884591E-07,7.16733804740640E-16,8.09999999999999E+00,1.00467856220032E-07,9.37007286418833E-15,0.00000000000000E+00,-2.27335437660753E-32,-2.75413416771840E-15,0.00000000000000E+00,-2.33544237308816E-15,-6.48456850277550E-15
1.16270374824563E-34,-1.01318742737423E-07,7.15915437852385E-16,8.19999999999999E+00,1.01318745082694E-07,9.42641447629685E-15,0.00000000000000E+00,-8.69106991995195E-32,-2.77310082818586E-15,0.00000000000000E+00,-2.34527217080127E-15,-6.51257076132291E-15
1.17515103119421E-34,-1.02179156095031E-07,7.15092233719784E-16,8.29999999999999E+00,1.02179158448999E-07,9.48248053573427E-15,0.00000000000000E+00,1.60948026694952E-32,-2.79202646489845E-15,0.00000000000000E+00,-2.35396919774723E-15,-6.54041078523539E-15
-2.43106608119408E-33,-1.03049167787294E-07,7.14264270749331E-16,8.39999999999999E+00,1.03049170149968E-07,9.53827608942477E-15,0.00000000000000E+00,-9.97865120886726E-32,-2.81090992221481E-15,0.00000000000000E+00,-2.36267523112002E-15,-6.56808358315431E-15
