Vs,Vg,Vd,Is,Ig,Id,Ib,Qs,Qg,Qd,Qb,y
0.4,1.5,0.230769231,6.50035E-05,-1.03011E-31,-6.50035E-05,-3.09731E-16,6.64341E-16,1.03397E-14,-4.49247E-15,-6.12314E-15,0
0.7,1.5,0.5,6.49867E-05,-1.41637E-31,-6.49867E-05,-4.90779E-16,8.20176E-16,8.10345E-15,-2.89089E-15,-5.64461E-15,0
0.4,0.9,0.115384615,6.49648E-05,3.09017E-31,-6.49648E-05,-9.26098E-16,8.13331E-16,6.32221E-15,-2.18454E-15,-4.56337E-15,0
0.2,1.4,0.038461538,6.47428E-05,-4.8927E-31,-6.47428E-05,-1.0041E-16,5.70013E-16,1.11147E-14,-5.15294E-15,-6.14339E-15,0
0.6,0.8,0.076923077,6.47145E-05,3.33161E-36,-6.47145E-05,5.41162E-15,9.76343E-16,5.75038E-15,-1.92596E-15,-4.41319E-15,0
0.5,1.35,0.31,0.0000645,-7.47E-31,-0.0000645,-3.93E-16,7.55E-16,8.44E-15,-3.26E-15,-5.55E-15,0
0.6,1.3,0.384615385,6.44839E-05,7.21033E-31,-6.44839E-05,-4.30187E-16,8.22E-16,7.41397E-15,-2.57694E-15,-5.27107E-15,0
0.6,0.75,0.038461538,6.43599E-05,-2.57487E-32,-6.43599E-05,7.81471E-15,9.93542E-16,5.65211E-15,-1.9124E-15,-4.34571E-15,0
0.6,1.1,0.307692308,6.40083E-05,-6.35736E-31,-6.40083E-05,9.40086E-15,8.77262E-16,6.38954E-15,-2.04488E-15,-4.83417E-15,0
0.6,0.7,4.79E-34,0.000064,-3.73E-31,-0.000064,-1.05E-16,1.01E-15,5.55E-15,-1.9E-15,-4.28E-15,0
0.6,0.7,-8.7576E-35,6.39706E-05,4.76398E-31,-6.39706E-05,-1.0651E-16,1.0107E-15,5.5545E-15,-1.9E-15,-4.27777E-15,0
0.4,1.45,0.230769231,6.38847E-05,9.78548E-31,-6.38847E-05,-3.34676E-16,6.75802E-16,9.9425E-15,-4.24948E-15,-5.98045E-15,0
0.3,1.15,0.115384615,6.38583E-05,-2.57463E-32,-6.38583E-05,-3.26542E-16,6.88075E-16,8.42015E-15,-3.43386E-15,-5.2864E-15,0
0.2,1.35,0.038461538,6.38525E-05,-2.57508E-31,-6.38525E-05,-1.57935E-16,5.81197E-16,1.07137E-14,-4.90746E-15,-5.99913E-15,0
0.4,1.1,0.192307692,6.34778E-05,4.76394E-31,-6.34778E-05,-4.0077E-16,7.60044E-16,7.37425E-15,-2.7283E-15,-5.01815E-15,0
0.6,1.1,0.31,0.0000634,2.8E-31,-0.0000634,-4.28E-16,8.77E-16,6.38E-15,-2.03E-15,-4.83E-15,0
0.5,1.3,0.307692308,6.33186E-05,5.92277E-31,-6.33186E-05,-4.06681E-16,7.67548E-16,8.07194E-15,-3.04108E-15,-5.41036E-15,0
0.3,0.75,1.47E-32,0.000063,-1.55E-31,-0.000063,-1.17E-16,7.92E-16,6.07E-15,-2.15E-15,-4.32E-15,0
0.3,0.75,1.41947E-34,6.2952E-05,1.54509E-31,-6.2952E-05,-1.10683E-16,7.91711E-16,6.07003E-15,-2.1508E-15,-4.32356E-15,0
0.2,1.3,0.038461538,6.28895E-05,7.08183E-32,-6.28895E-05,-1.28092E-16,5.92488E-16,1.0314E-14,-4.66286E-15,-5.85541E-15,0
0.2,0.9,2.65E-34,0.0000627,5.15E-32,-0.0000627,-1.36E-16,6.87E-16,7.33E-15,-2.89E-15,-4.74E-15,0
0.4,1.4,0.230769231,6.26624E-05,-2.06005E-31,-6.26624E-05,-3.42162E-16,6.87381E-16,9.54721E-15,-4.00775E-15,-5.83856E-15,0
0.2,0.9,1.7696E-33,6.26594E-05,2.7909E-37,-6.26594E-05,-1.37387E-16,6.87416E-16,7.33257E-15,-2.8913E-15,-4.74113E-15,0
0.5,1.3,0.31,0.0000625,9.01E-32,-0.0000625,-4.02E-16,7.68E-16,8.06E-15,-3.03E-15,-5.41E-15,0
0.7,1.45,0.5,6.24525E-05,-6.43618E-33,-6.24525E-05,-4.67656E-16,8.3283E-16,7.73003E-15,-2.66307E-15,-5.51174E-15,0
0.7,1.3,0.461538462,6.22625E-05,1.13306E-30,-6.22625E-05,-4.41068E-16,8.73379E-16,6.80744E-15,-2.14614E-15,-5.14681E-15,0
0.3,1.1,0.115384615,6.19039E-05,-5.09406E-36,-6.19039E-05,-3.10072E-16,7.00143E-16,8.03763E-15,-3.20054E-15,-5.14934E-15,0
0.2,1.25,0.038461538,6.18439E-05,-1.54507E-31,-6.18439E-05,-1.41731E-16,6.03889E-16,9.91588E-15,-4.41928E-15,-5.71232E-15,0
0.5,0.85,0.115384615,6.18256E-05,3.34768E-31,-6.18256E-05,-8.21272E-16,8.93002E-16,5.92946E-15,-1.96723E-15,-4.46765E-15,0
0.5,0.8,0.076923077,6.17769E-05,2.12447E-31,-6.17769E-05,-1.77624E-15,9.09446E-16,5.82611E-15,-1.95036E-15,-4.39764E-15,0
0.5,0.9,0.153846154,6.17021E-05,-3.86264E-32,-6.17021E-05,-1.31179E-15,8.76947E-16,6.03587E-15,-1.98623E-15,-4.53897E-15,0
0.6,1.5,0.423076923,6.17005E-05,-2.57529E-32,-6.17005E-05,-4.43949E-16,7.7191E-16,8.79297E-15,-3.3727E-15,-5.80394E-15,0
0.5,1.1,0.269230769,6.16905E-05,-1.1588E-31,-6.16905E-05,-4.4027E-16,8.18674E-16,6.76127E-15,-2.28937E-15,-4.9028E-15,0
0.4,0.95,0.153846154,6.16835E-05,-1.28763E-31,-6.16835E-05,-4.9965E-16,7.99217E-16,6.47759E-15,-2.23063E-15,-4.65852E-15,0
0.5,0.75,0.038461538,6.16202E-05,-1.54506E-31,-6.16202E-05,2.18629E-15,9.26173E-16,5.72472E-15,-1.93514E-15,-4.32824E-15,0
0.3,0.9,0.076923077,6.15734E-05,-3.09017E-31,-6.15734E-05,-4.10733E-16,7.50418E-16,6.70963E-15,-2.44076E-15,-4.63166E-15,0
0.6,1.15,0.346153846,6.14093E-05,-1.73825E-31,-6.14093E-05,-3.86669E-16,8.62391E-16,6.53521E-15,-2.08756E-15,-4.92226E-15,0
0.5,0.7,6.63E-34,0.0000614,2.12E-31,-0.0000614,-1.28E-16,9.43E-16,5.62E-15,-1.92E-15,-4.26E-15,0
0.5,0.7,-1.4543E-33,6.1391E-05,1.15881E-31,-6.1391E-05,-1.20013E-16,9.43055E-16,5.62467E-15,-1.9214E-15,-4.25893E-15,0
0.4,1.35,0.230769231,6.132E-05,-6.50974E-37,-6.132E-05,-3.30158E-16,6.99084E-16,9.15416E-15,-3.76747E-15,-5.69757E-15,0
0.5,0.95,0.192307692,6.12078E-05,-9.27054E-31,-6.12078E-05,-9.9613E-16,8.61383E-16,6.1485E-15,-2.00897E-15,-4.61327E-15,0
0.5,1.25,0.307692308,6.0939E-05,-1.28751E-31,-6.0939E-05,-3.93905E-16,7.79895E-16,7.69637E-15,-2.81202E-15,-5.27628E-15,0
0.6,1.25,0.384615385,6.09385E-05,-5.40773E-31,-6.09385E-05,-4.1311E-16,8.34904E-16,7.05705E-15,-2.35932E-15,-5.14475E-15,0
0.3,0.8,0.038461538,6.08957E-05,3.8627E-32,-6.08957E-05,-9.78309E-16,7.77329E-16,6.20652E-15,-2.18417E-15,-4.41217E-15,0
0.2,1.2,0.038461538,6.07037E-05,2.02792E-31,-6.07037E-05,-1.46039E-16,6.15405E-16,9.51952E-15,-4.17689E-15,-5.56996E-15,0
0.7,1.1,0.346153846,6.05406E-05,1.54503E-31,-6.05406E-05,-3.95409E-16,9.36049E-16,6.10704E-15,-1.85086E-15,-4.80451E-15,0
0.7,1.05,0.307692308,6.04579E-05,-7.72503E-32,-6.04579E-05,-5.46811E-16,9.53226E-16,6.00356E-15,-1.83113E-15,-4.73797E-15,0
0.7,1.15,0.384615385,6.03299E-05,3.09013E-31,-6.03299E-05,-8.3878E-16,9.19251E-16,6.21556E-15,-1.87352E-15,-4.87355E-15,0
0.7,1,0.269230769,6.02302E-05,1.80256E-31,-6.02302E-05,1.85102E-15,9.70681E-16,5.9027E-15,-1.8131E-15,-4.67262E-15,0
0.4,1.05,0.192307692,6.01983E-05,-1.03001E-31,-6.01983E-05,-3.70297E-16,7.72697E-16,7.01348E-15,-2.50853E-15,-4.88988E-15,0
0.5,1.25,0.31,0.0000601,2.58E-31,-0.0000601,-3.63E-16,7.8E-16,7.69E-15,-2.8E-15,-5.28E-15,0
0.6,1.45,0.423076923,5.99353E-05,1.35194E-31,-5.99353E-05,-4.22336E-16,7.84022E-16,8.40721E-15,-3.13705E-15,-5.66603E-15,0
0.7,0.95,0.230769231,5.99081E-05,2.76827E-31,-5.99081E-05,3.59924E-15,9.88319E-16,5.80359E-15,-1.79638E-15,-4.6079E-15,0
0.7,1.05,0.31,0.0000599,-1.03E-31,-0.0000599,-3.92E-16,9.53E-16,5.99E-15,-1.82E-15,-4.74E-15,0
0.4,1.3,0.230769231,5.98374E-05,-9.01353E-32,-5.98374E-05,-3.09382E-16,7.10917E-16,8.76374E-15,-3.52889E-15,-5.55764E-15,0
0.5,1,0.230769231,5.97817E-05,-1.54507E-31,-5.97817E-05,-6.76425E-16,8.46399E-16,6.2758E-15,-2.04011E-15,-4.69441E-15,0
0.3,1.05,0.115384615,5.97013E-05,7.72595E-32,-5.97013E-05,-3.49961E-16,7.1236E-16,7.6596E-15,-2.97005E-15,-5.0141E-15,0
0.2,0.85,5.05E-33,0.0000597,2.19E-31,-0.0000597,-1.14E-16,7E-16,6.97E-15,-2.67E-15,-4.61E-15,0
0.2,0.85,1.1323E-33,5.96636E-05,-1.80262E-31,-5.96636E-05,-1.10085E-16,6.99921E-16,6.96774E-15,-2.66929E-15,-4.6109E-15,0
0.7,1.4,0.5,5.95414E-05,9.01316E-32,-5.95414E-05,-4.55773E-16,8.45708E-16,7.36314E-15,-2.43921E-15,-5.38166E-15,0
0.7,0.9,0.192307692,5.9523E-05,7.98294E-31,-5.9523E-05,5.3141E-15,1.00602E-15,5.70566E-15,-1.78073E-15,-4.54335E-15,0
0.2,1.15,0.038461538,5.94546E-05,1.60943E-32,-5.94546E-05,-1.66295E-16,6.2704E-16,9.12526E-15,-3.93587E-15,-5.42843E-15,0
0.7,1.2,0.423076923,5.93664E-05,1.28755E-31,-5.93664E-05,-4.27652E-16,9.02963E-16,6.33616E-15,-1.90293E-15,-4.94842E-15,0
0.7,0.85,0.153846154,5.90954E-05,8.75546E-31,-5.90954E-05,7.76661E-15,1.02368E-15,5.60854E-15,-1.76602E-15,-4.47862E-15,0
0.7,0.8,0.115384615,5.86352E-05,1.2876E-31,-5.86352E-05,4.83504E-14,1.04125E-15,5.51205E-15,-1.75221E-15,-4.41353E-15,0
0.4,0.7,3.29786E-34,5.85196E-05,-4.05587E-31,-5.85196E-05,-1.13016E-16,8.74497E-16,5.69914E-15,-1.94519E-15,-4.24109E-15,0
0.4,0.7,-9.43E-34,0.0000585,-3.09E-31,-0.0000585,-1.46E-16,8.74E-16,5.7E-15,-1.95E-15,-4.24E-15,0
0.4,0.75,0.038461538,5.84742E-05,2.57541E-32,-5.84742E-05,-6.58339E-14,8.58346E-16,5.80364E-15,-1.96122E-15,-4.31328E-15,0
0.3,1.5,0.153846154,5.84262E-05,-4.76406E-31,-5.84262E-05,-2.9249E-16,6.06987E-16,1.10768E-14,-5.01289E-15,-6.28242E-15,0
0.4,0.8,0.076923077,5.823E-05,2.06011E-31,-5.823E-05,-2.0793E-15,8.42615E-16,5.91161E-15,-1.9798E-15,-4.3869E-15,0
0.5,1.2,0.307692308,5.82164E-05,2.06011E-31,-5.82164E-05,-3.71483E-16,7.92424E-16,7.32684E-15,-2.58665E-15,-5.14472E-15,0
0.4,1.25,0.230769231,5.81893E-05,-1.54503E-31,-5.81893E-05,-3.3755E-16,7.22884E-16,8.37642E-15,-3.29229E-15,-5.41897E-15,0
0.7,0.75,0.076923077,5.81461E-05,1.15882E-31,-5.81461E-05,3.03492E-14,1.05871E-15,5.41614E-15,-1.73934E-15,-4.34798E-15,0
0.2,1.1,0.038461538,5.8079E-05,7.64503E-32,-5.8079E-05,-1.55152E-16,6.38798E-16,8.73344E-15,-3.69643E-15,-5.28788E-15,0
0.6,1.4,0.423076923,5.79513E-05,-2.51076E-31,-5.79513E-05,-4.42433E-16,7.96293E-16,8.02544E-15,-2.90389E-15,-5.52976E-15,0
0.7,0.7,0.038461538,5.76305E-05,-1.15881E-30,-5.76305E-05,1.46406E-14,1.07601E-15,5.32079E-15,-1.72745E-15,-4.28186E-15,0
0.3,1.45,0.153846154,5.76034E-05,9.65675E-32,-5.76034E-05,-2.38521E-16,6.18193E-16,1.06752E-14,-4.76682E-15,-6.13808E-15,0
0.4,0.85,0.115384615,5.75146E-05,-1.41634E-31,-5.75146E-05,-1.46143E-15,8.27405E-16,6.02731E-15,-2.00305E-15,-4.4641E-15,0
0.5,1.2,0.31,0.0000574,2.19E-31,-0.0000574,-3.72E-16,7.92E-16,7.32E-15,-2.58E-15,-5.14E-15,0
0.3,1,0.115384615,5.71947E-05,7.0817E-32,-5.71947E-05,-3.30611E-16,7.24739E-16,7.28705E-15,-2.74295E-15,-4.8811E-15,0
0.7,0.65,-2.36E-33,0.0000571,1.96E-36,-0.0000571,2.67E-15,1.09E-15,5.23E-15,-1.72E-15,-4.22E-15,0
0.7,0.65,3.55944E-34,5.70903E-05,-2.06009E-31,-5.70903E-05,2.48793E-15,1.09308E-15,5.22601E-15,-1.71667E-15,-4.21506E-15,0
0.3,0.85,0.076923077,5.69496E-05,2.3176E-31,-5.69496E-05,-5.0328E-16,7.63484E-16,6.37077E-15,-2.23421E-15,-4.51248E-15,0
0.7,1.25,0.461538462,5.682E-05,1.03006E-31,-5.682E-05,-4.72244E-16,8.87314E-16,6.48076E-15,-1.94603E-15,-5.03425E-15,0
0.5,1.5,0.346153846,5.67866E-05,-1.09443E-31,-5.67866E-05,-3.87079E-16,7.19343E-16,9.50544E-15,-3.87174E-15,-5.9647E-15,0
0.6,1.2,0.384615385,5.67718E-05,-1.80254E-31,-5.67718E-05,-3.84424E-16,8.48086E-16,6.71058E-15,-2.14776E-15,-5.02308E-15,0
0.3,1.4,0.153846154,5.67126E-05,-1.7382E-31,-5.67126E-05,-2.32747E-16,6.29506E-16,1.02747E-14,-4.5216E-15,-5.99428E-15,0
0.6,0.95,0.230769231,5.66398E-05,-3.73395E-31,-5.66398E-05,-5.46325E-16,9.24321E-16,5.88417E-15,-1.82303E-15,-4.59784E-15,0
0.5,1.05,0.269230769,5.66225E-05,-1.93131E-31,-5.66225E-05,-4.89246E-16,8.32013E-16,6.42901E-15,-2.0863E-15,-4.787E-15,0
0.6,1,0.269230769,5.66008E-05,2.38196E-31,-5.66008E-05,-7.85283E-16,9.07851E-16,5.98921E-15,-1.84274E-15,-4.66666E-15,0
0.2,1.05,0.038461538,5.65547E-05,1.99575E-31,-5.65547E-05,-1.80126E-16,6.50683E-16,8.34448E-15,-3.45886E-15,-5.14847E-15,0
0.6,0.9,0.192307692,5.65159E-05,-2.9614E-31,-5.65159E-05,-2.93335E-15,9.4115E-16,5.78203E-15,-1.80522E-15,-4.53036E-15,0
0.4,1,0.192307692,5.63656E-05,-1.41633E-31,-5.63656E-05,-4.01586E-16,7.8558E-16,6.66214E-15,-2.29431E-15,-4.76571E-15,0
0.4,1.2,0.230769231,5.63432E-05,1.4163E-31,-5.63432E-05,-3.19509E-16,7.34995E-16,7.99279E-15,-3.05803E-15,-5.28179E-15,0
0.6,0.85,0.153846154,5.62891E-05,-3.34769E-31,-5.62891E-05,1.32929E-15,9.58234E-16,5.68177E-15,-1.78885E-15,-4.46357E-15,0
0.6,1.05,0.307692308,5.621E-05,8.36927E-32,-5.621E-05,-1.12343E-15,8.91845E-16,6.10016E-15,-1.86589E-15,-4.73843E-15,0
0.2,0.8,8.87E-33,0.0000562,-1.03E-31,-0.0000562,-1.26E-16,7.13E-16,6.61E-15,-2.45E-15,-4.48E-15,0
0.2,0.8,-1.42306E-34,5.61884E-05,7.72566E-32,-5.61884E-05,-1.02002E-16,7.12625E-16,6.61123E-15,-2.45229E-15,-4.48418E-15,0
0.7,1.35,0.5,5.61531E-05,1.28765E-32,-5.61531E-05,-4.53477E-16,8.58848E-16,7.00443E-15,-2.22018E-15,-5.25519E-15,0
0.6,0.8,0.115384615,5.59925E-05,-2.57482E-32,-5.59925E-05,3.24331E-15,9.75447E-16,5.5828E-15,-1.77371E-15,-4.397E-15,0
0.3,1.35,0.153846154,5.57444E-05,-5.15023E-32,-5.57444E-05,-2.95269E-16,6.40931E-16,9.8758E-15,-4.27735E-15,-5.85111E-15,0
0.6,1.35,0.423076923,5.57002E-05,-1.83479E-31,-5.57002E-05,-4.28437E-16,8.08737E-16,7.64849E-15,-2.67371E-15,-5.39551E-15,0
0.6,0.75,0.076923077,5.56485E-05,1.54508E-31,-5.56485E-05,3.76E-16,9.92678E-16,5.48473E-15,-1.75964E-15,-4.33024E-15,0
0.4,0.9,0.153846154,5.56368E-05,4.24898E-31,-5.56368E-05,-6.89199E-16,8.1279E-16,6.16087E-15,-2.03667E-15,-4.54939E-15,0
0.6,1.05,0.31,0.0000556,-2.83E-31,-0.0000556,-4.21E-16,8.92E-16,6.09E-15,-1.86E-15,-4.74E-15,0
0.5,1.45,0.346153846,5.55381E-05,3.28331E-31,-5.55381E-05,-4.24785E-16,7.31088E-16,9.11141E-15,-3.63066E-15,-5.82358E-15,0
0.6,0.7,0.038461538,5.52687E-05,-2.57511E-31,-5.52687E-05,6.6201E-15,1.00987E-15,5.38734E-15,-1.74663E-15,-4.2631E-15,0
0.5,1.15,0.307692308,5.50619E-05,-1.35195E-31,-5.50619E-05,-4.12892E-16,8.0516E-16,6.96482E-15,-2.36577E-15,-5.01638E-15,0
0.3,0.7,1.41947E-34,5.49395E-05,-2.31763E-31,-5.49395E-05,-1.08633E-16,8.06089E-16,5.7849E-15,-1.97478E-15,-4.22891E-15,0
0.6,1.1,0.346153846,5.49027E-05,-2.80045E-31,-5.49027E-05,-3.79297E-16,8.76413E-16,6.22548E-15,-1.89715E-15,-4.81702E-15,0
0.6,0.65,-1.49E-34,0.0000549,-2.32E-31,-0.0000549,6.4E-15,1.03E-15,5.29E-15,-1.73E-15,-4.2E-15,0
0.3,0.7,-5.76E-34,0.0000549,-2.99E-31,-0.0000549,-1.4E-16,8.06E-16,5.78E-15,-1.97E-15,-4.23E-15,0
0.6,0.65,-3.96269E-34,5.48588E-05,1.15883E-31,-5.48588E-05,6.43786E-15,1.027E-15,5.29056E-15,-1.73478E-15,-4.19543E-15,0
0.2,1,0.038461538,5.48542E-05,-1.60941E-31,-5.48542E-05,-1.63742E-16,6.62701E-16,7.95891E-15,-3.22344E-15,-5.0104E-15,0
0.3,1.3,0.153846154,5.46875E-05,9.3992E-31,-5.46875E-05,-2.76727E-16,6.52473E-16,9.47862E-15,-4.03424E-15,-5.70866E-15,0
0.3,0.95,0.115384615,5.43089E-05,-3.09021E-31,-5.43089E-05,-3.25429E-16,7.373E-16,6.92122E-15,-2.51994E-15,-4.75091E-15,0
0.5,1.15,0.31,0.0000543,-6.44E-32,-0.0000543,-3.65E-16,8.05E-16,6.96E-15,-2.36E-15,-5.02E-15,0
0.4,1.15,0.230769231,5.42569E-05,-1.80254E-31,-5.42569E-05,-3.33738E-16,7.47259E-16,7.61361E-15,-2.82654E-15,-5.14643E-15,0
0.5,1.4,0.346153846,5.41573E-05,2.57527E-32,-5.41573E-05,-4.28121E-16,7.42965E-16,8.71994E-15,-3.39121E-15,-5.68351E-15,0
0.3,0.75,0.038461538,5.39296E-05,-2.06011E-31,-5.39296E-05,-1.77749E-15,7.91187E-16,5.90469E-15,-1.9988E-15,-4.30963E-15,0
0.3,1.25,0.153846154,5.35281E-05,7.72607E-32,-5.35281E-05,-2.90117E-16,6.64135E-16,9.08346E-15,-3.79245E-15,-5.56703E-15,0
0.5,0.85,0.153846154,5.31283E-05,-5.02152E-31,-5.31283E-05,-9.28493E-16,8.92211E-16,5.7605E-15,-1.81463E-15,-4.45052E-15,0
0.6,1.3,0.423076923,5.31169E-05,2.02786E-31,-5.31169E-05,-4.53465E-16,8.21375E-16,7.27748E-15,-2.44714E-15,-5.26377E-15,0
0.5,0.8,0.115384615,5.30962E-05,1.7382E-31,-5.30962E-05,-8.09768E-15,9.08645E-16,5.65727E-15,-1.79729E-15,-4.38109E-15,0
0.5,0.9,0.192307692,5.29742E-05,2.96142E-31,-5.29742E-05,-1.05771E-15,8.76181E-16,5.86699E-15,-1.83414E-15,-4.52144E-15,0
0.5,0.75,0.076923077,5.29543E-05,9.01319E-32,-5.29543E-05,4.11412E-16,9.25371E-16,5.55603E-15,-1.78156E-15,-4.31234E-15,0
0.2,0.95,0.038461538,5.29419E-05,4.12016E-31,-5.29419E-05,-1.50489E-16,6.74861E-16,7.57738E-15,-2.99059E-15,-4.87396E-15,0
0.7,1.5,0.538461538,5.27422E-05,1.04936E-30,-5.27422E-05,-4.6029E-16,8.19315E-16,7.977E-15,-2.76869E-15,-5.63952E-15,0
0.5,0.7,0.038461538,5.27377E-05,-2.57511E-32,-5.27377E-05,2.2595E-15,9.42263E-16,5.45616E-15,-1.7672E-15,-4.24377E-15,0
0.5,1.35,0.346153846,5.26196E-05,-6.43784E-31,-5.26196E-05,-4.04556E-16,7.54982E-16,8.33149E-15,-3.15368E-15,-5.54468E-15,0
0.5,0.65,2.82E-35,0.0000525,-5.15E-32,-0.0000525,-1.42E-16,9.59E-16,5.36E-15,-1.75E-15,-4.17E-15,0
0.5,0.65,1.43932E-34,5.24705E-05,-7.7252E-32,-5.24705E-05,-1.28407E-16,9.59208E-16,5.35725E-15,-1.75418E-15,-4.17497E-15,0
0.5,0.95,0.230769231,5.23801E-05,-1.10731E-30,-5.23801E-05,-9.80539E-16,8.6066E-16,5.98071E-15,-1.85787E-15,-4.59587E-15,0
0.3,1.2,0.153846154,5.22491E-05,4.50613E-32,-5.22491E-05,-3.16655E-16,6.75923E-16,8.69069E-15,-3.5522E-15,-5.42638E-15,0
0.7,1.3,0.5,5.21533E-05,9.52796E-31,-5.21533E-05,-4.47489E-16,8.72304E-16,6.65607E-15,-2.00714E-15,-5.13339E-15,0
0.2,0.75,1.76355E-34,5.21057E-05,-1.80258E-31,-5.21057E-05,-8.54871E-17,7.25567E-16,6.26516E-15,-2.2414E-15,-4.36202E-15,0
0.2,0.75,-1.33E-33,0.0000521,-3.09E-31,-0.0000521,-9.06E-17,7.26E-16,6.27E-15,-2.24E-15,-4.36E-15,0
0.7,1.1,0.384615385,5.19304E-05,-1.01718E-30,-5.19304E-05,-3.85996E-16,9.34814E-16,5.93679E-15,-1.69961E-15,-4.78431E-15,0
0.4,1.1,0.230769231,5.18744E-05,1.33907E-30,-5.18744E-05,-3.65857E-16,7.59692E-16,7.23984E-15,-2.59838E-15,-5.01332E-15,0
0.7,1.05,0.346153846,5.18743E-05,1.03009E-31,-5.18743E-05,-4.37967E-16,9.52021E-16,5.83327E-15,-1.67952E-15,-4.71812E-15,0
0.4,0.95,0.192307692,5.18323E-05,2.44632E-31,-5.18323E-05,-4.35305E-16,7.98744E-16,6.32262E-15,-2.08688E-15,-4.64684E-15,0
0.6,1.15,0.384615385,5.18247E-05,8.14384E-31,-5.18247E-05,-5.12673E-16,8.61608E-16,6.37712E-15,-1.94356E-15,-4.90741E-15,0
0.7,1,0.307692308,5.16646E-05,6.82407E-31,-5.16646E-05,-2.85343E-15,9.69512E-16,5.7325E-15,-1.66116E-15,-4.65322E-15,0
0.7,1.15,0.423076923,5.16459E-05,-1.80263E-31,-5.16459E-05,-4.60418E-16,9.18004E-16,6.04605E-15,-1.72297E-15,-4.85337E-15,0
0.3,0.8,0.076923077,5.14873E-05,9.65678E-32,-5.14873E-05,-7.27945E-16,7.76876E-16,6.04597E-15,-2.03555E-15,-4.3998E-15,0
0.7,0.95,0.269230769,5.13597E-05,2.25325E-31,-5.13598E-05,9.11835E-12,9.8719E-16,5.63349E-15,-1.64407E-15,-4.589E-15,0
0.5,1.1,0.307692308,5.13563E-05,-1.77039E-31,-5.13563E-05,-4.48127E-16,8.18142E-16,6.61225E-15,-2.15043E-15,-4.8922E-15,0
0.7,1,0.31,0.0000511,1.55E-31,-0.0000511,-9.07E-16,9.69E-16,5.72E-15,-1.65E-15,-4.65E-15,0
0.7,0.9,0.230769231,5.09902E-05,6.82412E-31,-5.09902E-05,3.05243E-15,1.00494E-15,5.5357E-15,-1.62805E-15,-4.52501E-15,0
0.2,1.5,0.076923077,5.09524E-05,-2.575E-32,-5.09524E-05,-1.73427E-16,5.478E-16,1.18239E-14,-5.54289E-15,-6.44018E-15,0
0.3,0.9,0.115384615,5.09423E-05,9.01302E-32,-5.09423E-05,-3.66667E-16,7.50071E-16,6.56382E-15,-2.30195E-15,-4.62434E-15,0
0.5,1.3,0.346153846,5.08936E-05,-7.72547E-31,-5.08936E-05,-4.11141E-16,7.67146E-16,7.94663E-15,-2.91842E-15,-5.40733E-15,0
0.3,1.15,0.153846154,5.08291E-05,-3.09011E-31,-5.08291E-05,-2.88282E-16,6.8784E-16,8.30071E-15,-3.31374E-15,-5.28686E-15,0
0.2,0.9,0.038461538,5.07708E-05,8.04733E-32,-5.07708E-05,-1.61805E-16,6.87174E-16,7.20073E-15,-2.76079E-15,-4.7395E-15,0
0.5,1,0.269230769,5.06483E-05,-2.41419E-31,-5.06483E-05,-5.77098E-16,8.4574E-16,6.11183E-15,-1.89154E-15,-4.67837E-15,0
0.7,1.45,0.538461538,5.06403E-05,-3.34767E-31,-5.06403E-05,-4.25432E-16,8.31927E-16,7.59842E-15,-2.53725E-15,-5.50506E-15,0
0.5,1.1,0.31,0.0000506,3.35E-31,-0.0000506,-3.84E-16,8.18E-16,6.6E-15,-2.14E-15,-4.89E-15,0
0.4,1.5,0.269230769,5.05965E-05,-2.18892E-31,-5.05965E-05,-3.40443E-16,6.641E-16,1.02347E-14,-4.38417E-15,-6.12615E-15,0
0.7,0.85,0.192307692,5.05765E-05,3.86257E-32,-5.05765E-05,6.08282E-15,1.02265E-15,5.43875E-15,-1.61294E-15,-4.4609E-15,0
0.7,1.2,0.461538462,5.04326E-05,-6.43817E-32,-5.04326E-05,-4.36769E-16,9.01742E-16,6.16979E-15,-1.75442E-15,-4.92937E-15,0
0.2,1.45,0.076923077,5.03529E-05,-3.99149E-31,-5.03529E-05,-1.66954E-16,5.58786E-16,1.1419E-14,-5.2946E-15,-6.29466E-15,0
0.7,0.8,0.153846154,5.01298E-05,-1.80256E-31,-5.01298E-05,5.14747E-14,1.04028E-15,5.34246E-15,-1.59871E-15,-4.3965E-15,0
0.6,1.25,0.423076923,5.01123E-05,-2.06006E-31,-5.01123E-05,-4.59648E-16,8.34236E-16,6.91388E-15,-2.22499E-15,-5.13526E-15,0
0.4,0.7,0.038461538,4.99127E-05,-6.18036E-31,-4.99127E-05,-1.72087E-14,8.73784E-16,5.52932E-15,-1.79015E-15,-4.22553E-15,0
0.4,0.65,-2.22E-33,0.0000499,1.55E-31,-0.0000499,-1.03E-16,8.9E-16,5.43E-15,-1.78E-15,-4.15E-15,0
0.4,0.65,1.60501E-33,4.9856E-05,-2.57512E-31,-4.9856E-05,-1.2725E-16,8.90236E-16,5.42711E-15,-1.7754E-15,-4.15468E-15,0
0.4,0.75,0.076923077,4.98511E-05,1.03008E-31,-4.98511E-05,-7.89965E-14,8.57652E-16,5.63365E-15,-1.80679E-15,-4.29704E-15,0
0.4,1.45,0.269230769,4.97111E-05,2.18882E-31,-4.97111E-05,-3.327E-16,6.75553E-16,9.8349E-15,-4.13923E-15,-5.98286E-15,0
